"","ds","dep_var","trend","season","holiday","competitor_sales_B","events","tv_S","ooh_S","print_S","facebook_S","search_S","newsletter","intercept","depVarHat","solID","cluster","top_sol"
"1983",2017-11-20,3303155,265752.341102672,36380.9148910728,0,98506.1881676302,0,32401.3642660745,11143.5562288755,1922.98618239236,23631.9703215573,15.6863299298005,24769.648234634,1430113.36032917,1924638.01605401,"2_68_1",1,FALSE
"1984",2017-11-27,3103743.33333333,265693.094464042,30375.5080729596,0,101796.57080014,0,18103.2738142307,3392.75792386271,9955.90554449689,18470.6370543917,52031.1477847608,43651.2321217778,1430113.36032917,1973583.48790983,"2_68_1",1,FALSE
"1985",2017-12-04,2793875,265633.847825413,23611.9650277858,0,85945.7775875034,0,23532.9886443887,9447.41109566969,1708.34610716005,13546.4583269702,53512.5736466344,26059.6197684702,1430113.36032917,1933112.34835917,"2_68_1",1,FALSE
"1986",2017-12-11,2260396.66666667,265525.133539687,20995.0542472359,0,76914.4501603554,0,12089.4197169351,2756.74809689958,201.465884122132,20664.4598102209,48773.7679138775,41088.5014079759,1430113.36032917,1919122.36110648,"2_68_1",1,FALSE
"1987",2017-12-18,2399176.66666667,265416.419253962,23044.5588602397,0,74091.151013291,0,35466.3493555957,9647.77644189777,22.4748073349754,9592.17856178397,49642.2848238067,47721.9760241783,1430113.36032917,1944758.52947126,"2_68_1",1,FALSE
"1988",2017-12-25,3827520,265307.704968236,25638.7561293811,9851.98580782596,69674.2279370014,0,50836.9541338301,2829.11119424081,13848.2100826817,35807.388453996,44092.5230100303,57456.1009652979,1430113.36032917,2005456.32301169,"2_68_1",1,FALSE
"1989",2018-01-01,3109461.66666667,265198.99068251,24467.4272984574,4393.1929695874,70259.6064781426,0,34726.768237271,710.288761165439,8973.04318709008,27570.3045683478,45178.3909681644,68086.7723970206,1430113.36032917,1979678.14587693,"2_68_1",1,FALSE
"1990",2018-01-08,2228128.33333333,265090.276396785,19166.0590976972,0,74989.2982968802,0,19858.6233894733,820.05645206883,1460.49998485895,31211.1639870463,46079.7460851513,68843.8278641435,1430113.36032917,1957632.91188328,"2_68_1",1,FALSE
"1991",2018-01-15,2202593.33333333,264981.562111059,12942.9639679903,0,64845.5406006561,0,29092.4948051306,197.516734766022,14610.2679889153,3328.75205680106,43330.3321023683,30392.6790881648,1430113.36032917,1893835.46978502,"2_68_1",1,FALSE
"1992",2018-01-22,1918293.33333333,264863.018875119,8830.86399873309,0,60529.5093515802,0,15740.1429212458,6639.44703283371,18315.725506742,241.55119628808,39194.067003275,15944.945989383,1430113.36032917,1860412.63220437,"2_68_1",1,FALSE
"1993",2018-01-29,1862458.33333333,264744.475639178,7027.79093558047,0,58329.2090813905,0,20390.3078778275,1812.60966435428,5833.15858054566,16.9290944339078,37170.9186492197,16661.8329825971,1430113.36032917,1842100.5928343,"2_68_1",1,FALSE
"1994",2018-02-05,1975951.66666667,264625.932403238,5706.42043305334,0,65938.2023518495,0,10184.2985926402,445.528942804389,5752.88986106271,4085.77959024011,43821.0687928461,52290.8463237029,1430113.36032917,1882964.32762061,"2_68_1",1,FALSE
"1995",2018-02-12,1827318.33333333,264507.389167298,3432.08047380952,0,58613.5025941084,0,8999.18515815188,6433.17991184373,801.330998344881,299.080300913566,1349.0665380967,31761.0030901785,1430113.36032917,1806309.17856192,"2_68_1",1,FALSE
"1996",2018-02-19,1656268.33333333,264388.845931358,170.375894200765,0,54949.5367739876,0,4084.04541051586,1748.02752344854,5996.15970272074,20.9743754785859,19.1424830064569,26179.6660584824,1430113.36032917,1787670.13448237,"2_68_1",1,FALSE
"1997",2018-02-26,1703790,264270.302695417,-3549.8863752452,0,52138.4922728721,0,6911.64127634248,6769.11602490243,11301.8888111567,1.46640626656257,19126.2824689569,24843.1724586632,1430113.36032917,1811925.8363685,"2_68_1",1,FALSE
"1998",2018-03-05,1488115,264151.759459477,-7426.53170013813,0,50581.0715447823,0,3085.00286341119,1853.52272345083,2094.86671529113,0.102500508387119,25602.6634260909,23304.681238084,1430113.36032917,1793360.49910013,"2_68_1",1,FALSE
"1999",2018-03-12,1727330,264033.216197963,-11072.395437554,0,49180.5245581373,0,26536.7110250371,9460.551071249,17355.4610791211,0.00716458749324598,25418.2362606983,13143.5947921509,1430113.36032917,1824169.26704056,"2_68_1",1,FALSE
"2000",2018-03-19,1208246.66666667,263914.672936449,-13720.8173692445,0,41150.3670412958,0,14014.7900506984,2761.47188600719,5032.49475757661,0.000500790295792671,19724.1230958625,15469.747474677,1430113.36032917,1778460.21070328,"2_68_1",1,FALSE
"2001",2018-03-26,1388960,263796.129674935,-15079.3841751874,367.998811251148,42732.2460852189,0,16654.1407089559,8945.80923882789,3512.47212471619,3.50042346671952e-05,20522.4404163532,27119.00506186,1430113.36032917,1798684.21831111,"2_68_1",1,FALSE
"2002",2018-04-02,2408331.66666667,263677.586413421,-16300.2965313799,19133.7226314612,36539.5921862427,0,8052.56758132482,2578.6713365925,444.644141626735,2.44672560276936e-06,16656.0168847497,16026.4943419768,1430113.36032917,1776922.35931763,"2_68_1",1,FALSE
"2003",2018-04-09,1131721.66666667,263559.043151907,-19158.0241372026,0,38449.4206446753,0,3626.9043072722,2225.28476940772,50.0393545041058,1.71021198721003e-07,18142.2297802695,42181.0498204093,1430113.36032917,1779189.30802058,"2_68_1",1,FALSE
"2004",2018-04-16,950015,263440.499890393,-23757.4203608817,0,32293.4593170554,0,1577.96730839743,551.663265551905,5.55205473349539,15191.4237429122,13655.6130986295,30843.5651800986,1430113.36032917,1763915.68382606,"2_68_1",1,FALSE
"2005",2018-04-23,801298.333333333,263321.956513644,-27624.8509225912,0,26552.4839367789,0,675.879871551483,13343.3736177574,0.61504526573506,1275.8587279166,7631.80367927622,8337.97619547131,1430113.36032917,1723628.45699424,"2_68_1",1,FALSE
"2006",2018-04-30,779838.333333334,263203.413136895,-27993.9324588167,6599.62459798243,25988.994517811,0,287.531047768292,4304.73507821303,0.0681214775750954,47285.2852598231,5013.0626391539,7858.52578596146,1430113.36032917,1762660.66805544,"2_68_1",1,FALSE
"2007",2018-05-07,889546.666666667,263084.869760147,-25136.4458601313,-1347.6901217049,29947.6427726315,0,121.964509434035,7441.02214714092,0.00754488423047955,6916.02778750264,9932.50695829813,1451.62640396547,1430113.36032917,1722524.89223134,"2_68_1",1,FALSE
"2008",2018-05-14,862850,262966.326383398,-22680.4843545613,0,28057.684784211,0,51.6705833427888,2069.49267576932,5966.0735926498,47732.1369652871,158.168859139646,19613.8018353752,1430113.36032917,1774048.23165378,"2_68_1",1,FALSE
"2009",2018-05-21,2601601.66666667,262847.783006649,-23984.033167197,6164.43851798598,31410.0950922233,0,115.446734093859,3906.47899854125,839.036500060422,7054.21480977757,2.21090583629943,23517.2223032078,1430113.36032917,1741986.25403035,"2_68_1",1,FALSE
"2010",2018-05-28,905008.333333334,262729.2396299,-28429.02472334,0,30148.80451907,0,48.9069235190131,1003.58363916482,3591.31527064539,8531.36012578687,6845.6565480341,32982.312006882,1430113.36032917,1747565.51426883,"2_68_1",1,FALSE
"2011",2018-06-04,910551.666666667,262610.696253152,-31987.0854173876,0,30947.7625760056,0,20.7082158336493,242.621668510736,456.088508282676,658.340261210713,10378.9565458777,33248.2722090131,1430113.36032917,1736689.72114967,"2_68_1",1,FALSE
"2012",2018-06-11,923853.333333333,262492.152844577,-31561.6845047685,0,29419.9079654299,0,1854.18133863662,57.7623127378741,4799.38572044424,46.353609411135,10337.3405119498,14468.5796671857,1430113.36032917,1722027.33979478,"2_68_1",1,FALSE
"2013",2018-06-18,982420,262373.609436003,-28109.2005052596,0,33270.4054014262,0,795.85317186087,2553.62720598156,641.137016537358,3.24168321631887,14191.4314691803,26385.9136196151,1430113.36032917,1742219.37882773,"2_68_1",1,FALSE
"2014",2018-06-25,1056811.66666667,262255.066027428,-24968.6018268151,0,34349.0997108974,0,338.875520759312,637.420666774226,10299.082864342,23460.9463709701,13792.6523298906,22547.8716942759,1430113.36032917,1772825.77368769,"2_68_1",1,FALSE
"2015",2018-07-02,932326.666666667,262136.522618854,-23605.8220593507,0,28953.303654992,0,4866.06952176402,13824.7333739593,1801.33749787467,2213.18976455963,8544.05477967147,19283.5213619465,1430113.36032917,1748130.27084344,"2_68_1",1,FALSE
"2016",2018-07-09,1126221.66666667,262017.97921028,-22057.6250820343,0,36253.8101724362,0,2137.46523637151,4518.98577981925,11675.3443005989,37884.8523881447,12771.1643039603,19079.2237099285,1430113.36032917,1794394.56034868,"2_68_1",1,FALSE
"2017",2018-07-16,1140006.66666667,261899.435801705,-17906.014176487,0,36600.8960016263,0,4017.97597100655,7462.68922960487,2213.35001699435,4552.36554689849,13461.1770235921,12511.8061652879,1430113.36032917,1754927.0419094,"2_68_1",1,FALSE
"2018",2018-07-23,1479303.33333333,261780.892393131,-11890.1284888836,0,46960.4047940002,0,5641.09623192806,2076.57002191966,5197.28805534317,335.042165092896,22232.6267912562,25139.9697833927,1430113.36032917,1787587.12207635,"2_68_1",1,FALSE
"2019",2018-07-30,1647193.33333333,261662.348961426,-7425.96783393784,0,56018.2805556333,0,2492.90523257789,513.206269098129,706.363783591802,23.5057303253675,28145.5509173218,13780.5588814158,1430113.36032917,1786030.11282662,"2_68_1",1,FALSE
"2020",2018-08-06,2009478.33333333,261543.805529721,-6459.48565758854,0,61633.2940800866,0,6131.3595917626,9465.15335029707,6969.00503943626,1.64342981012663,34252.8482137034,53855.330309713,1430113.36032917,1857506.31421611,"2_68_1",1,FALSE
"2021",2018-08-13,1523443.33333333,261425.262098016,-6802.95140388451,0,51336.0066722606,0,2719.97906284448,2763.12711402908,1026.64131909686,26363.4310780871,834.589049313143,32273.8889422901,1430113.36032917,1802053.33426122,"2_68_1",1,FALSE
"2022",2018-08-20,1420118.33333333,261306.718666311,-4429.96225763821,0,42907.7260902718,0,30008.3456298901,10611.8585163544,118.021521863205,2599.42693888379,11.7655104256337,26299.536003612,1430113.36032917,1799546.79694915,"2_68_1",1,FALSE
"2023",2018-08-27,1673551.66666667,261188.175234606,1875.75434826715,0,56498.3425471466,0,16379.1235104892,3187.52657445798,13.1267671972587,26667.5464999614,24969.0353277059,48460.3214656859,1430113.36032917,1869352.31260469,"2_68_1",1,FALSE
"2024",2018-09-03,2061091.66666667,261069.631802901,9075.83975976068,0,65222.6819175813,0,13839.7652032435,7962.70517875608,200.436993884741,2641.92676591617,38120.425631817,63990.7803371983,1430113.36032917,1892237.55392023,"2_68_1",1,FALSE
"2025",2018-09-10,2144110,260951.088340127,13336.8220588545,0,72769.841221584,0,6534.57562196595,2241.91091418073,178.258468041767,190.214102299299,43557.7959861632,54793.396504307,1430113.36032917,1884667.26354669,"2_68_1",1,FALSE
"2026",2018-09-17,2058653.33333333,260832.544877352,14193.6548609099,0,66689.925987253,0,2908.04813405205,5935.45348151649,9365.78563015518,21865.4106048223,39820.365262347,66653.6632942662,1430113.36032917,1918378.21246185,"2_68_1",1,FALSE
"2027",2018-09-24,2208345,260714.001414577,14541.27540395,0,74256.3542437046,0,1525.62116557714,4993.97533346205,1556.41423828735,2014.77087387613,45341.6463580619,19997.3939147083,1430113.36032917,1855054.81327538,"2_68_1",1,FALSE
"2028",2018-10-01,2603008.33333333,260595.457951802,16834.4018692001,693.079303697718,80389.1928283858,0,54919.9938333998,4470.47396265698,2233.67750345486,7576.00150330433,51245.5981390003,37400.6460988378,1430113.36032917,1946471.88332291,"2_68_1",1,FALSE
"2029",2018-10-08,2313193.33333333,260476.914489028,20418.5859833771,0,77592.3910397418,0,39461.5346010552,1162.62788083577,2323.3351404457,14982.0793307721,49544.3155107587,30207.5072100623,1430113.36032917,1926282.65151525,"2_68_1",1,FALSE
"2030",2018-10-15,2813106.66666667,260358.371026253,23145.1179376218,0,85273.9742263045,0,41109.6388389414,7285.97126155604,937.784136331458,17766.4652798697,53162.2315162834,49945.7943740892,1430113.36032917,1969098.70892642,"2_68_1",1,FALSE
"2031",2018-10-22,2665110,260239.827563478,24772.1796219574,0,90725.0487267484,0,25130.1875043761,2019.05515197872,107.453687770367,1544.90307859801,55764.9888667437,53422.7470038282,1430113.36032917,1943839.75153465,"2_68_1",1,FALSE
"2032",2018-10-29,2947875,260121.284068514,27401.7474401413,0,90613.0950934991,0,25726.138659099,498.39678115602,1137.08234141114,37496.4388837053,56980.0859017618,49677.0589094206,1430113.36032917,1979764.68840788,"2_68_1",1,FALSE
"2033",2018-11-05,2768941.66666667,260002.740573551,32203.8473767718,0,91577.2461856353,0,13484.6589661212,12673.0522631076,983.725315114441,4472.71615143937,57797.436270891,36154.5249304598,1430113.36032917,1939463.30836226,"2_68_1",1,FALSE
"2034",2018-11-12,2666240,259884.197078587,36767.52985313,0,81139.9377233475,0,33636.929237787,4015.52561863682,112.908844402512,39502.1901875858,2892.73165555978,27232.1219849153,1430113.36032917,1915297.43251312,"2_68_1",1,FALSE
"2035",2018-11-19,2559550,259765.653583623,36973.8267967507,0,86330.1677008261,0,19025.7864008556,6305.67824303894,12.5558216674185,4897.04936229124,41.8665222221953,25151.1057774883,1430113.36032917,1868617.05053794,"2_68_1",1,FALSE
"2036",2018-11-26,2653766.66666667,259647.11008866,31670.8245313692,0,76839.2094888884,0,34558.5890928598,1708.41009858775,13902.1271668398,35065.838071006,54945.4556199635,4705.85521417351,1430113.36032917,1943156.77970152,"2_68_1",1,FALSE
"2037",2018-12-03,2144703.33333333,259528.566593696,24619.4739631801,0,72358.2502801483,0,19728.9082777137,6534.57569323062,3049.37799228448,3999.60503113739,57284.9168689182,35069.5444450256,1430113.36032917,1912286.57947451,"2_68_1",1,FALSE
"2038",2018-12-10,2451681.66666667,259410.023085641,21058.9936062638,0,81453.0632982482,0,9796.74082321295,1779.6983161229,6731.8362575312,292.480853091835,61412.2933383366,61311.8721229978,1430113.36032917,1933360.36203062,"2_68_1",1,FALSE
"2039",2018-12-17,2469486.66666667,259291.479577586,22485.2012208319,0,83761.0046266152,0,4474.6254675359,2581.43473585066,980.686135246002,20.5100595006439,61679.8228009383,48464.4465294717,1430113.36032917,1913852.57148275,"2_68_1",1,FALSE
"2040",2018-12-24,3208150,259172.936069531,25365.2778490335,9851.98580782596,82842.2630128955,0,55798.3467470652,644.737792466475,7369.46300140378,40205.0729582105,64350.4595810165,68076.5439632366,1430113.36032917,2043790.44711186,"2_68_1",1,FALSE
"2041",2018-12-31,2746851.66666667,259054.392561476,25031.8123707248,4393.1929695874,74568.2258074141,0,52765.112569051,154.740956546336,1106.62513374786,5053.74763931443,60316.7285484343,60062.1512418179,1430113.36032917,1972620.09012729,"2_68_1",1,FALSE
"2042",2016-01-04,2171506.66666667,738077.768862974,140157.502228094,0,451579.808619995,0,124044.047973806,59823.7127167995,42047.7322991085,98807.1171525253,84180.0106968374,117253.12800575,347900.652145525,2203871.48070142,"2_71_1",3,FALSE
"2043",2016-01-11,2464131.66666667,738590.607278108,102993.43398323,0,482517.026449264,0,87714.1794055217,5985.69789485037,98254.5508104382,108453.55223674,92352.2576850761,91637.3160595092,347900.652145525,2156399.27394826,"2_71_1",3,FALSE
"2044",2016-01-18,2012520,739103.445702116,68191.7916919792,0,434045.787568351,0,54996.8389491348,400.481474973728,32172.4040532543,96558.7080056366,74753.1746557692,88190.461006898,347900.652145525,1936313.74525364,"2_71_1",3,FALSE
"2045",2016-01-25,1738911.66666667,739616.284126124,48897.0862937113,0,358408.412512255,0,33429.0424735744,25.9044304091006,58985.9810784451,79147.6794435449,72567.8925691784,68331.8043684911,347900.652145525,1807310.73944126,"2_71_1",3,FALSE
"2046",2016-02-01,1772306.66666667,740129.122550133,40374.3635217343,0,354828.079914742,0,53417.0356758483,8150.98711154678,13779.9801921933,3710.67589958676,67095.3156903863,42297.552562542,347900.652145525,1671683.76526424,"2_71_1",3,FALSE
"2047",2016-02-08,1809058.33333333,740641.960974141,30761.7996713038,0,380237.006773448,0,32420.9309777812,552.717995019387,23754.2646683818,84380.1908030876,65519.1488835642,40853.224792133,347900.652145525,1747021.89768438,"2_71_1",3,FALSE
"2048",2016-02-15,1952740,741154.799398149,14381.0512350604,0,377025.675830182,0,169154.049205697,35.7839880151878,15157.4175362064,36506.9710506348,8741.81638529964,75378.9187084754,347900.652145525,1785437.13548324,"2_71_1",3,FALSE
"2049",2016-02-22,1507805,741667.637822157,-6891.146016268,0,325498.631883086,0,115092.544570514,2.3096123216753,2682.9456312971,1532.28233454769,982.868168862696,83352.7962540073,347900.652145525,1611821.52240605,"2_71_1",3,FALSE
"2050",2016-02-29,1510391.66666667,742180.476136934,-30125.3398201393,0,295351.410401152,0,171383.191651248,0.149040103070731,444.256318534733,53280.4358087972,51574.2514313998,12511.1258323055,347900.652145525,1644500.60894586,"2_71_1",3,FALSE
"2051",2016-03-07,1588840,742693.314451711,-53737.8231605397,0,323497.126507393,0,116881.727146802,0.00961748743277963,71132.0181157496,2332.40359710768,66147.3300517142,23811.6726916615,347900.652145525,1640658.43116461,"2_71_1",3,FALSE
"2052",2016-03-14,1605990,743206.152766489,-74412.8543087325,0,319768.843606326,0,123029.311067207,8517.45665108068,18233.4887034832,90.3148268250722,59674.8406089981,16661.2293064528,347900.652145525,1562669.43537365,"2_71_1",3,FALSE
"2053",2016-03-21,1356010,743718.991081266,-87589.2861925783,5226.61742655689,292687.981194723,0,79857.2381707766,578.891407575238,3283.26517498675,3.4794722508015,57432.8241877605,22104.2927931926,347900.652145525,1465204.94686203,"2_71_1",3,FALSE
"2054",2016-03-28,2103936.66666667,744231.829396043,-94336.6224412148,271752.639092768,291816.142753868,0,49694.2613481277,14849.4691874536,61261.8234449271,153235.86368876,61570.764276627,32844.913793918,347900.652145525,1934821.7366868,"2_71_1",3,FALSE
"2055",2016-04-04,1120835,744744.66771082,-104353.777325964,0,242062.495246177,0,30057.0471354789,1050.84356555883,14553.333192272,9427.46798010749,50302.3299271728,33253.3565097672,347900.652145525,1368998.41608691,"2_71_1",3,FALSE
"2056",2016-04-11,1141140,745257.506025597,-126446.501876536,0,244032.273860932,0,17853.7574716582,15082.5036886674,2567.44453831347,371.013718142969,48160.3932100908,11298.8901394681,347900.652145525,1306077.93292186,"2_71_1",3,FALSE
"2057",2016-04-18,1166880,745770.344377158,-155268.802728465,0,237198.653297526,0,29116.0272296763,1068.95595016038,424.877224354025,51197.2123148667,46319.0084677147,36147.7907459467,347900.652145525,1339874.71902446,"2_71_1",3,FALSE
"2058",2016-04-25,888806.666666667,746283.182728718,-172597.928410906,93733.2183635985,191686.549984674,0,17279.9500694804,69.419589505793,69.541253086937,2229.31037227911,46372.8729672981,22553.0864374169,347900.652145525,1295579.85550068,"2_71_1",3,FALSE
"2059",2016-05-02,898873.333333333,746796.021080279,-166306.179281892,-19140.9875802403,185303.060935626,0,10145.8638663138,4.48145578528365,55403.4773968292,86.3027108312116,35323.7600925803,16709.6715658091,347900.652145525,1212226.12438745,"2_71_1",3,FALSE
"2060",2016-05-09,889373.333333334,747308.859431839,-146625.524510584,0,190455.422163329,0,5919.00227269417,10106.842144938,12613.3256568835,3.32487124927908,37428.7739189625,5714.14753942906,347900.652145525,1210824.82563427,"2_71_1",3,FALSE
"2061",2016-05-16,1915375,747821.6977834,-138427.993468328,87552.3528826171,196780.24907889,0,3440.05253057743,693.807808554251,2201.65958669497,86416.705330571,4571.62085003618,65404.0186523018,347900.652145525,1404354.82318084,"2_71_1",3,FALSE
"2062",2016-05-23,1006845,748334.53613496,-155174.731874272,0,213183.24347737,0,1994.89940367782,31927.701455188,363.657200664297,4133.91848721572,508.129245058306,81089.4963705752,347900.652145525,1274261.50204596,"2_71_1",3,FALSE
"2063",2016-05-30,869198.333333334,748847.374445288,-183593.817033232,0,187462.941122038,0,1155.36147029776,2541.97209296986,59.5025185730702,160.728873186145,32040.8762386389,41915.0108681774,347900.652145525,1178490.60274146,"2_71_1",3,FALSE
"2064",2016-06-06,727250,749360.212755615,-197676.840152222,0,157174.049940245,0,668.636871186847,166.544780359455,9.72084316369601,6.19322957291451,32173.137860688,16945.999069481,347900.652145525,1106728.30734362,"2_71_1",3,FALSE
"2065",2016-06-13,753730,749873.051065943,-186525.645081399,0,162943.852784881,0,386.789592218325,10.7576801427642,1.5876772266033,0.23855533770318,39043.9342426624,21448.8908004674,347900.652145525,1135084.10946301,"2_71_1",3,FALSE
"2066",2016-06-20,999196.666666667,750385.88937627,-163827.487145481,0,195045.313243561,0,25269.53796907,31482.4267849589,0.259299975233436,56513.9203694812,42026.4996170627,6691.40363799919,347900.652145525,1291488.41529842,"2_71_1",3,FALSE
"2067",2016-06-27,845843.333333333,750898.727686598,-148679.323244382,0,183021.971572735,0,14944.6765237345,2498.37451597092,0.0423486716357033,2494.61801336712,39881.81971842,7533.86478831331,347900.652145525,1200495.42406895,"2_71_1",3,FALSE
"2068",2016-07-04,1126016.66666667,751411.565996925,-142053.415883331,0,225957.667652014,0,24742.3113120531,163.645363474135,20269.1112195837,96.631580343852,44570.251362607,9615.48138560371,347900.652145525,1282673.9021348,"2_71_1",3,FALSE
"2069",2016-07-11,1140978.33333333,751924.404307253,-127903.481116052,0,246505.730992689,0,14625.8596031335,10.5702151048014,3692.08682979056,3.72288474564635,48295.332807081,23898.7586720052,347900.652145525,1308953.63734128,"2_71_1",3,FALSE
"2070",2016-07-18,1242656.66666667,752437.242517695,-96695.8624658114,0,247630.865533107,0,11095.052140631,77256.2160301076,20451.6814784474,83232.2800336924,38955.7594362331,20087.3375424909,347900.652145525,1502351.22439212,"2_71_1",3,FALSE
"2071",2016-07-25,1293483.33333333,752950.080728137,-60763.6025463791,0,278873.825740224,0,6478.26355833274,9206.95825131359,3729.21632507571,3946.40222857327,48466.7580411746,46902.7163054268,347900.652145525,1437691.2707774,"2_71_1",3,FALSE
"2072",2016-08-01,1484843.33333333,753462.91893858,-40991.7944657597,0,284678.010033957,0,52850.9344052096,44595.9933280099,620.863075080764,123131.765308797,55917.2485620947,45716.6754086967,347900.652145525,1667883.26674019,"2_71_1",3,FALSE
"2073",2016-08-08,1485698.33333333,753975.757149022,-40655.6887211657,0,319931.55656599,0,32060.4105414474,3913.63581322473,1901.87920702586,6565.06804182317,61402.2290433242,67217.0790802395,347900.652145525,1554212.57886646,"2_71_1",3,FALSE
"2074",2016-08-15,1556608.33333333,754488.595359464,-39304.5492909824,0,308337.691640666,0,80696.0614970909,258.550481731623,313.656127131702,18254.8521962705,8083.09714238578,81501.8744132808,347900.652145525,1560530.48171256,"2_71_1",3,FALSE
"2075",2016-08-22,1391206.66666667,755001.433569906,-15557.7277357741,0,285507.373464251,0,50256.5724142214,16.709767493814,61603.3115189716,11331.786673975,907.150645242365,84739.2775652056,347900.652145525,1581706.54002902,"2_71_1",3,FALSE
"2076",2016-08-29,2018783.33333333,755514.271780348,27991.9401173554,0,392700.96193035,0,84431.6916223695,41553.2705627961,14671.6334694307,447.921899627595,66031.4671697635,18614.3938986576,347900.652145525,1749858.20459622,"2_71_1",3,FALSE
"2077",2016-09-05,2170721.66666667,756027.10971095,67585.116920929,0,421692.487583779,0,103298.293403219,27736.4572194142,15674.0996171336,424.720877252385,73576.5840835808,9312.31510847582,347900.652145525,1823227.83667026,"2_71_1",3,FALSE
"2078",2016-09-12,2247670,756539.947641552,85129.309779458,0,473380.820023721,0,65755.6304284335,45998.6610984986,2782.34928826002,16.3751583329556,77022.0043985236,33944.2247060842,347900.652145525,1888469.97466839,"2_71_1",3,FALSE
"2079",2016-09-19,2192026.66666667,757052.785572154,86785.0093446036,0,430759.21887772,0,40374.4362897222,12415.4116118658,97287.5718989081,108553.830945652,78479.4656781245,56614.1456144822,347900.652145525,2016222.52797876,"2_71_1",3,FALSE
"2080",2016-09-26,1895213.33333333,757565.623502756,92322.926507635,0,399404.179031455,0,24210.2905455883,44563.2699473697,31543.813383392,5535.98790039628,71673.5151170152,15069.7719146826,347900.652145525,1789790.02999582,"2_71_1",3,FALSE
"2081",2016-10-03,2232910,758078.461433358,110551.410781186,9843.67409877363,414084.410311047,0,293013.117781612,37981.2280988202,52799.3289723337,73602.506059294,77454.2194306397,46719.4393425618,347900.652145525,2222028.44845515,"2_71_1",3,FALSE
"2082",2016-10-10,2406035,758591.29936396,131862.144520909,0,499334.022703728,0,229032.635387068,3164.19807241615,61956.956284224,92953.0086778033,87553.5394434495,96255.4217814398,347900.652145525,2308603.87838052,"2_71_1",3,FALSE
"2083",2016-10-17,2252445,759104.136983781,145321.052208943,0,436019.451092609,0,298661.658235692,5741.18618306684,14794.7803311275,136432.961639672,84677.3229839436,117218.831828867,347900.652145525,2345872.03363323,"2_71_1",3,FALSE
"2084",2016-10-24,2663125,759616.974603601,155732.75507824,0,541079.706253897,0,235042.818666356,42636.6327651232,46467.9063241155,152183.087217331,89710.6006238334,86017.5168495372,347900.652145525,2456388.65052756,"2_71_1",3,FALSE
"2085",2016-10-31,2974771.66666667,760129.812223422,176752.517500883,0,578697.090721223,0,314728.171314394,3683.43296096935,9946.98074615871,164839.597108597,101557.157710284,63250.1353037854,347900.652145525,2521485.54773524,"2_71_1",3,FALSE
"2086",2016-11-07,2826128.33333333,760642.649843242,208370.067337204,0,571872.016958722,0,252595.904823645,37783.6525957135,54818.8432857286,176690.300183656,92836.5027162934,121467.716602997,347900.652145525,2624978.30649273,"2_71_1",3,FALSE
"2087",2016-11-14,3182900,761155.487463063,229300.495619871,0,620589.947593045,0,275786.273313073,3142.97993184166,12428.5559383491,144697.721135331,13609.0456896417,93954.6740654944,347900.652145525,2502565.83289524,"2_71_1",3,FALSE
"2088",2016-11-21,2964696.66666667,761668.325082883,217693.108105387,0,584643.721696715,0,223858.578804589,38353.9367376619,35961.0702707145,169629.267488932,1551.02321600224,87567.9688528912,347900.652145525,2468827.6524013,"2_71_1",3,FALSE
"2089",2016-11-28,2848525,762181.162702703,177621.654605108,0,604373.687844652,0,161555.936558657,3204.39961705756,27073.4172244214,130307.275500071,145802.768697081,120842.132671938,347900.652145525,2480863.08756721,"2_71_1",3,FALSE
"2090",2016-12-05,2740160,762685.197389723,139079.48487787,0,533171.325476621,0,142783.840396696,61956.0461151999,5130.11925698673,46701.3959444617,145424.042220623,207269.579792473,347900.652145525,2392101.68361618,"2_71_1",3,FALSE
"2091",2016-12-12,2380508.33333333,763189.232076742,128955.108081663,0,511806.977900978,0,94542.994856053,6323.13037314299,860.361807246297,75018.7534669817,135709.390789875,117818.404791422,347900.652145525,2182125.00628963,"2_71_1",3,FALSE
"2092",2016-12-19,2230915,763693.266763762,144408.496285188,-92215.465644493,461491.05449129,0,59671.2013121055,80720.3876156722,141.132863944317,24604.3975901868,129999.319290692,32231.3282081561,347900.652145525,1952645.77092203,"2_71_1",3,FALSE
"2093",2016-12-26,3659425,764197.301450781,157604.33916361,288457.648842191,500528.567627258,0,260513.551618125,9999.49391995041,23.0662865702412,171232.534861406,137610.221092056,4941.52898338105,347900.652145525,2643008.90599085,"2_71_1",3,FALSE
"2094",2017-01-02,2827008.33333333,764701.336137801,145259.391519256,0,485505.557832562,0,265538.788248856,97418.44143134,101765.488659605,119821.381465014,135010.309994348,170603.43118763,347900.652145525,2633524.77862194,"2_71_1",3,FALSE
"2095",2017-01-09,2042143.33333333,765205.37082482,110096.936141385,0,441293.7337302,0,200925.411203608,14903.4769786279,34563.1299200343,142123.11213466,131805.304219306,115891.636843264,347900.652145525,2304708.76414143,"2_71_1",3,FALSE
"2096",2017-01-16,2113358.33333333,765703.047482624,73399.611572199,0,433880.160926561,0,154886.149275028,1055.03637657073,13752.4144375556,155283.107741777,127598.633426498,154780.779508029,347900.652145525,2228239.59289237,"2_71_1",3,FALSE
